{'type': 'start', 'physical': {'height': 2200, 'width': 2160, 'border': [{'x': 2320, 'y': 600}, {'x': 2160, 'y': 1400}, {'x': 760, 'y': 2240}, {'x': 960, 'y': 1560}, {'x': 280, 'y': 2320}, {'x': 160, 'y': 120}, {'x': 2040, 'y': 320}], 'obstacle_list': [[{'x': 1560, 'y': 1520}, {'x': 1480, 'y': 1520}, {'x': 1440, 'y': 1480}], [{'x': 1800, 'y': 1240}, {'x': 1480, 'y': 1240}, {'x': 1480, 'y': 1160}], [{'x': 1920, 'y': 1320}, {'x': 1760, 'y': 1120}, {'x': 1840, 'y': 1120}], [{'x': 1320, 'y': 280}, {'x': 1200, 'y': 480}, {'x': 1080, 'y': 360}, {'x': 1120, 'y': 240}], [{'x': 2000, 'y': 1360}, {'x': 1960, 'y': 1440}, {'x': 1880, 'y': 1200}], [{'x': 1280, 'y': 600}, {'x': 1200, 'y': 600}, {'x': 1160, 'y': 480}], [{'x': 960, 'y': 1440}, {'x': 920, 'y': 1440}, {'x': 920, 'y': 1280}], [{'x': 1280, 'y': 1160}, {'x': 1280, 'y': 1160}, {'x': 1160, 'y': 1360}, {'x': 1120, 'y': 1360}, {'x': 1080, 'y': 1360}, {'x': 880, 'y': 1080}], [{'x': 2200, 'y': 920}, {'x': 2200, 'y': 1000}, {'x': 2000, 'y': 1040}, {'x': 2000, 'y': 800}], [{'x': 480, 'y': 1720}, {'x': 480, 'y': 1760}, {'x': 480, 'y': 1800}, {'x': 320, 'y': 1760}, {'x': 320, 'y': 1760}], [{'x': 1600, 'y': 1360}, {'x': 1600, 'y': 1360}, {'x': 1560, 'y': 1480}, {'x': 1440, 'y': 1520}, {'x': 1360, 'y': 1520}, {'x': 1280, 'y': 1320}], [{'x': 800, 'y': 1080}, {'x': 720, 'y': 1200}, {'x': 720, 'y': 1200}, {'x': 640, 'y': 1160}, {'x': 720, 'y': 1040}]]}, 'virtual': {'height': 2000, 'width': 2120, 'border': [{'x': 2320, 'y': 1120}, {'x': 2240, 'y': 2160}, {'x': 1360, 'y': 1920}, {'x': 640, 'y': 1400}, {'x': 200, 'y': 1320}, {'x': 880, 'y': 960}, {'x': 960, 'y': 160}], 'obstacle_list': [[{'x': 1440, 'y': 1160}, {'x': 1280, 'y': 1120}, {'x': 1280, 'y': 1120}, {'x': 1400, 'y': 1080}], [{'x': 1480, 'y': 1560}, {'x': 1400, 'y': 1560}, {'x': 1400, 'y': 1560}, {'x': 1440, 'y': 1480}, {'x': 1440, 'y': 1480}], [{'x': 1080, 'y': 1000}, {'x': 1040, 'y': 1080}, {'x': 920, 'y': 1040}], [{'x': 1160, 'y': 1320}, {'x': 1040, 'y': 1440}, {'x': 880, 'y': 1400}, {'x': 880, 'y': 1400}, {'x': 880, 'y': 1160}, {'x': 920, 'y': 1120}], [{'x': 1280, 'y': 840}, {'x': 1320, 'y': 880}, {'x': 1320, 'y': 880}, {'x': 1280, 'y': 920}, {'x': 1280, 'y': 920}, {'x': 1280, 'y': 920}], [{'x': 1120, 'y': 1720}, {'x': 1120, 'y': 1720}, {'x': 1120, 'y': 1720}], [{'x': 1200, 'y': 1200}, {'x': 1200, 'y': 1240}, {'x': 1160, 'y': 1360}, {'x': 1040, 'y': 1280}, {'x': 1040, 'y': 1280}, {'x': 1120, 'y': 1200}], [{'x': 1480, 'y': 1840}, {'x': 1440, 'y': 1920}, {'x': 1360, 'y': 1720}], [{'x': 1920, 'y': 1760}, {'x': 1840, 'y': 1760}, {'x': 1840, 'y': 1720}], [{'x': 1880, 'y': 1560}, {'x': 1840, 'y': 1680}, {'x': 1840, 'y': 1640}, {'x': 1840, 'y': 1560}], [{'x': 1200, 'y': 1560}, {'x': 1000, 'y': 1440}, {'x': 1080, 'y': 1400}], [{'x': 1440, 'y': 1160}, {'x': 1400, 'y': 1240}, {'x': 1400, 'y': 1200}]]}}
{'type': 'running', 'physical': {'user_x': 579.7151761621603, 'user_y': 342.8313274656357, 'user_direction': 2.6391529133078304}, 'virtual': {'user_x': 978.6043666841904, 'user_y': 1067.068159018357, 'user_direction': 2.945006436432609}, 'user_v': 0, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 579.7151761621603, 'user_y': 342.8313274656357, 'user_direction': 2.6391529133078304}, 'virtual': {'user_x': 978.6043666841904, 'user_y': 1067.068159018357, 'user_direction': 2.945006436432609}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 579.7151761621603, 'user_y': 342.8313274656357, 'user_direction': 2.6391529133078304}, 'virtual': {'user_x': 978.6043666841904, 'user_y': 1067.068159018357, 'user_direction': 2.845006436432609}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 579.7151761621603, 'user_y': 342.8313274656357, 'user_direction': 2.719798074598153}, 'virtual': {'user_x': 978.6043666841904, 'user_y': 1067.068159018357, 'user_direction': 2.945006436432609}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 579.7151761621603, 'user_y': 342.8313274656357, 'user_direction': 2.8690518059414365}, 'virtual': {'user_x': 970.7584540467753, 'user_y': 1068.6307385798675, 'user_direction': 2.945006436432609}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 572.0706130850177, 'user_y': 345.1894316532383, 'user_direction': 2.8423851392747697}, 'virtual': {'user_x': 962.9125414093603, 'user_y': 1070.193318141378, 'user_direction': 2.9450064364326085}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 564.4916432395075, 'user_y': 347.7505283091354, 'user_direction': 2.815718472608103}, 'virtual': {'user_x': 955.0666287719453, 'user_y': 1071.755897702889, 'user_direction': 2.945006436432608}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 556.983655795928, 'user_y': 350.5127963169603, 'user_direction': 2.789051805941436}, 'virtual': {'user_x': 947.2207161345302, 'user_y': 1073.3184772643995, 'user_direction': 2.9450064364326085}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 549.551989451194, 'user_y': 353.4742715136398, 'user_direction': 2.762385139274769}, 'virtual': {'user_x': 939.3748034971152, 'user_y': 1074.8810568259103, 'user_direction': 2.945006436432608}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 542.2019286326548, 'user_y': 356.63284808604953, 'user_direction': 2.7357184726081023}, 'virtual': {'user_x': 931.5288908597001, 'user_y': 1076.4436363874208, 'user_direction': 2.9450064364326085}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 534.9386997405023, 'user_y': 359.9862800683926, 'user_direction': 2.7090518059414355}, 'virtual': {'user_x': 923.6829782222851, 'user_y': 1078.0062159489316, 'user_direction': 2.945006436432608}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 527.7674674314396, 'user_y': 363.532182939236, 'user_direction': 2.6823851392747686}, 'virtual': {'user_x': 915.8370655848701, 'user_y': 1079.5687955104422, 'user_direction': 2.9450064364326085}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 520.6933309462542, 'user_y': 367.26803531706986, 'user_direction': 2.655718472608102}, 'virtual': {'user_x': 907.991152947455, 'user_y': 1081.131375071953, 'user_direction': 2.945006436432608}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 513.7213204839054, 'user_y': 371.19118075318363, 'user_direction': 2.629051805941435}, 'virtual': {'user_x': 900.14524031004, 'user_y': 1082.6939546334636, 'user_direction': 2.945006436432609}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
