{'type': 'start', 'physical': {'height': 2200, 'width': 2160, 'border': [{'x': 2320, 'y': 600}, {'x': 2160, 'y': 1400}, {'x': 760, 'y': 2240}, {'x': 960, 'y': 1560}, {'x': 280, 'y': 2320}, {'x': 160, 'y': 120}, {'x': 2040, 'y': 320}], 'obstacle_list': [[{'x': 1560, 'y': 1520}, {'x': 1480, 'y': 1520}, {'x': 1440, 'y': 1480}], [{'x': 1800, 'y': 1240}, {'x': 1480, 'y': 1240}, {'x': 1480, 'y': 1160}], [{'x': 1920, 'y': 1320}, {'x': 1760, 'y': 1120}, {'x': 1840, 'y': 1120}], [{'x': 1320, 'y': 280}, {'x': 1200, 'y': 480}, {'x': 1080, 'y': 360}, {'x': 1120, 'y': 240}], [{'x': 2000, 'y': 1360}, {'x': 1960, 'y': 1440}, {'x': 1880, 'y': 1200}], [{'x': 1280, 'y': 600}, {'x': 1200, 'y': 600}, {'x': 1160, 'y': 480}], [{'x': 960, 'y': 1440}, {'x': 920, 'y': 1440}, {'x': 920, 'y': 1280}], [{'x': 1280, 'y': 1160}, {'x': 1280, 'y': 1160}, {'x': 1160, 'y': 1360}, {'x': 1120, 'y': 1360}, {'x': 1080, 'y': 1360}, {'x': 880, 'y': 1080}], [{'x': 2200, 'y': 920}, {'x': 2200, 'y': 1000}, {'x': 2000, 'y': 1040}, {'x': 2000, 'y': 800}], [{'x': 480, 'y': 1720}, {'x': 480, 'y': 1760}, {'x': 480, 'y': 1800}, {'x': 320, 'y': 1760}, {'x': 320, 'y': 1760}], [{'x': 1600, 'y': 1360}, {'x': 1600, 'y': 1360}, {'x': 1560, 'y': 1480}, {'x': 1440, 'y': 1520}, {'x': 1360, 'y': 1520}, {'x': 1280, 'y': 1320}], [{'x': 800, 'y': 1080}, {'x': 720, 'y': 1200}, {'x': 720, 'y': 1200}, {'x': 640, 'y': 1160}, {'x': 720, 'y': 1040}]]}, 'virtual': {'height': 2000, 'width': 2120, 'border': [{'x': 2320, 'y': 1120}, {'x': 2240, 'y': 2160}, {'x': 1360, 'y': 1920}, {'x': 640, 'y': 1400}, {'x': 200, 'y': 1320}, {'x': 880, 'y': 960}, {'x': 960, 'y': 160}], 'obstacle_list': [[{'x': 1440, 'y': 1160}, {'x': 1280, 'y': 1120}, {'x': 1280, 'y': 1120}, {'x': 1400, 'y': 1080}], [{'x': 1480, 'y': 1560}, {'x': 1400, 'y': 1560}, {'x': 1400, 'y': 1560}, {'x': 1440, 'y': 1480}, {'x': 1440, 'y': 1480}], [{'x': 1080, 'y': 1000}, {'x': 1040, 'y': 1080}, {'x': 920, 'y': 1040}], [{'x': 1160, 'y': 1320}, {'x': 1040, 'y': 1440}, {'x': 880, 'y': 1400}, {'x': 880, 'y': 1400}, {'x': 880, 'y': 1160}, {'x': 920, 'y': 1120}], [{'x': 1280, 'y': 840}, {'x': 1320, 'y': 880}, {'x': 1320, 'y': 880}, {'x': 1280, 'y': 920}, {'x': 1280, 'y': 920}, {'x': 1280, 'y': 920}], [{'x': 1120, 'y': 1720}, {'x': 1120, 'y': 1720}, {'x': 1120, 'y': 1720}], [{'x': 1200, 'y': 1200}, {'x': 1200, 'y': 1240}, {'x': 1160, 'y': 1360}, {'x': 1040, 'y': 1280}, {'x': 1040, 'y': 1280}, {'x': 1120, 'y': 1200}], [{'x': 1480, 'y': 1840}, {'x': 1440, 'y': 1920}, {'x': 1360, 'y': 1720}], [{'x': 1920, 'y': 1760}, {'x': 1840, 'y': 1760}, {'x': 1840, 'y': 1720}], [{'x': 1880, 'y': 1560}, {'x': 1840, 'y': 1680}, {'x': 1840, 'y': 1640}, {'x': 1840, 'y': 1560}], [{'x': 1200, 'y': 1560}, {'x': 1000, 'y': 1440}, {'x': 1080, 'y': 1400}], [{'x': 1440, 'y': 1160}, {'x': 1400, 'y': 1240}, {'x': 1400, 'y': 1200}]]}}
{'type': 'running', 'physical': {'user_x': 476.865420441765, 'user_y': 882.013481131263, 'user_direction': 3.8915681118164223}, 'virtual': {'user_x': 1309.7244361100343, 'user_y': 414.639365876737, 'user_direction': 2.355617546983194}, 'user_v': 0, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 476.865420441765, 'user_y': 882.013481131263, 'user_direction': 3.8915681118164223}, 'virtual': {'user_x': 1309.7244361100343, 'user_y': 414.639365876737, 'user_direction': 2.355617546983194}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 476.865420441765, 'user_y': 882.013481131263, 'user_direction': 3.8915681118164223}, 'virtual': {'user_x': 1309.7244361100343, 'user_y': 414.639365876737, 'user_direction': 2.255617546983194}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 476.865420441765, 'user_y': 882.013481131263, 'user_direction': 3.9722132731067448}, 'virtual': {'user_x': 1309.7244361100343, 'user_y': 414.639365876737, 'user_direction': 2.355617546983194}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 476.865420441765, 'user_y': 882.013481131263, 'user_direction': 4.121467004450029}, 'virtual': {'user_x': 1304.0708464854852, 'user_y': 420.29948286821264, 'user_direction': 2.355617546983194}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 472.232853071001, 'user_y': 875.4912637510056, 'user_direction': 4.094800337783362}, 'virtual': {'user_x': 1298.417256860936, 'user_y': 425.95959985968835, 'user_direction': 2.3556175469831935}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 467.42802755358446, 'user_y': 869.0948857331597, 'user_direction': 4.068133671116696}, 'virtual': {'user_x': 1292.763667236387, 'user_y': 431.61971685116407, 'user_direction': 2.3556175469831935}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 462.7954601828204, 'user_y': 862.5726683529023, 'user_direction': 4.094800337783362}, 'virtual': {'user_x': 1287.1100776118378, 'user_y': 437.2798338426398, 'user_direction': 2.355617546983193}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 458.33844503362786, 'user_y': 855.9292493566422, 'user_direction': 4.121467004450029}, 'virtual': {'user_x': 1281.4564879872887, 'user_y': 442.9399508341155, 'user_direction': 2.3556175469831926}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 454.91350373322206, 'user_y': 850.5830171924375, 'user_direction': 4.14263102561405}, 'virtual': {'user_x': 1275.8028983627398, 'user_y': 448.6000678255912, 'user_direction': 2.3556175469831926}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 451.60246877091436, 'user_y': 845.1655021953952, 'user_direction': 4.1637950467780716}, 'virtual': {'user_x': 1270.1493087381907, 'user_y': 454.26018481706694, 'user_direction': 2.355617546983193}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 448.4068231561952, 'user_y': 839.6791308654606, 'user_direction': 4.184959067942093}, 'virtual': {'user_x': 1264.4957191136418, 'user_y': 459.92030180854266, 'user_direction': 2.3556175469831926}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 445.3279982157731, 'user_y': 834.1263605432667, 'user_direction': 4.206123089106114}, 'virtual': {'user_x': 1258.8421294890927, 'user_y': 465.5804188000184, 'user_direction': 2.355617546983193}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 442.36737295248497, 'user_y': 828.5096783094937, 'user_direction': 4.227287110270136}, 'virtual': {'user_x': 1253.1885398645436, 'user_y': 471.2405357914941, 'user_direction': 2.3556175469831926}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
