{'type': 'start', 'physical': {'height': 1200, 'width': 1200, 'border': [{'x': 1200, 'y': 0}, {'x': 1200, 'y': 1200}, {'x': 0, 'y': 1200}, {'x': 0, 'y': 0}], 'obstacle_list': [[{'x': 800, 'y': 400}, {'x': 800, 'y': 800}, {'x': 400, 'y': 800}, {'x': 400, 'y': 400}]]}, 'virtual': {'height': 20000, 'width': 4000, 'border': [{'x': 4000, 'y': 0}, {'x': 4000, 'y': 20000}, {'x': 0, 'y': 20000}, {'x': 0, 'y': 0}], 'obstacle_list': []}}
{'type': 'running', 'physical': {'user_x': 1045.0302086778229, 'user_y': 373.65024828966665, 'user_direction': 4.588993493492701}, 'virtual': {'user_x': 80.3828025407416, 'user_y': 9740.806252380102, 'user_direction': 1.4945261584575018}, 'user_v': 0, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 1045.0302086778229, 'user_y': 373.65024828966665, 'user_direction': 4.588993493492701}, 'virtual': {'user_x': 80.3828025407416, 'user_y': 9740.806252380102, 'user_direction': 1.4945261584575018}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 1045.0302086778229, 'user_y': 373.65024828966665, 'user_direction': 4.588993493492701}, 'virtual': {'user_x': 80.3828025407416, 'user_y': 9740.806252380102, 'user_direction': 1.4945261584575014}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 1045.0302086778229, 'user_y': 373.65024828966665, 'user_direction': 4.669638654783024}, 'virtual': {'user_x': 80.99237249395972, 'user_y': 9748.782995103302, 'user_direction': 1.4945261584575014}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 1044.7588768190997, 'user_y': 367.30684224186837, 'user_direction': 4.669641194465564}, 'virtual': {'user_x': 81.60194244717785, 'user_y': 9756.759737826502, 'user_direction': 1.4945261584575018}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 1044.487561070615, 'user_y': 360.96343550499375, 'user_direction': 4.669643734148104}, 'virtual': {'user_x': 82.21151240039597, 'user_y': 9764.736480549702, 'user_direction': 1.494526158457502}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 1044.2162614323704, 'user_y': 354.62002807908374, 'user_direction': 4.669646273830644}, 'virtual': {'user_x': 82.82108235361409, 'user_y': 9772.713223272902, 'user_direction': 1.4945261584575023}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 1043.9449779043678, 'user_y': 348.2766199641792, 'user_direction': 4.6696488135131835}, 'virtual': {'user_x': 83.4306523068322, 'user_y': 9780.689965996102, 'user_direction': 1.4945261584575025}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 1043.6737104866088, 'user_y': 341.9332111603211, 'user_direction': 4.669651353195723}, 'virtual': {'user_x': 84.04022226005031, 'user_y': 9788.666708719302, 'user_direction': 1.494526158457503}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 1043.4024591790953, 'user_y': 335.5898016675503, 'user_direction': 4.669653892878263}, 'virtual': {'user_x': 84.64979221326843, 'user_y': 9796.643451442502, 'user_direction': 1.4945261584575031}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 1043.1312239818292, 'user_y': 329.2463914859078, 'user_direction': 4.669656432560803}, 'virtual': {'user_x': 85.25936216648654, 'user_y': 9804.620194165702, 'user_direction': 1.4945261584575036}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 1042.860004894812, 'user_y': 322.90298061543444, 'user_direction': 4.669658972243343}, 'virtual': {'user_x': 85.86893211970464, 'user_y': 9812.596936888902, 'user_direction': 1.494526158457504}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 1042.5888019180454, 'user_y': 316.55956905617114, 'user_direction': 4.669661511925883}, 'virtual': {'user_x': 86.47850207292274, 'user_y': 9820.573679612102, 'user_direction': 1.4945261584575043}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
