{'type': 'start', 'physical': {'height': 1200, 'width': 1200, 'border': [{'x': 1200, 'y': 0}, {'x': 1200, 'y': 1200}, {'x': 0, 'y': 1200}, {'x': 0, 'y': 0}], 'obstacle_list': [[{'x': 800, 'y': 400}, {'x': 800, 'y': 800}, {'x': 400, 'y': 800}, {'x': 400, 'y': 400}]]}, 'virtual': {'height': 20000, 'width': 4000, 'border': [{'x': 4000, 'y': 0}, {'x': 4000, 'y': 20000}, {'x': 0, 'y': 20000}, {'x': 0, 'y': 0}], 'obstacle_list': []}}
{'type': 'running', 'physical': {'user_x': 606.021187171251, 'user_y': 1184.393634908513, 'user_direction': 4.477328637813999}, 'virtual': {'user_x': 2720.0168847924456, 'user_y': 10368.801104996946, 'user_direction': 1.1249235766692642}, 'user_v': 0, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 606.021187171251, 'user_y': 1184.393634908513, 'user_direction': 4.477328637813999}, 'virtual': {'user_x': 2720.0168847924456, 'user_y': 10368.801104996946, 'user_direction': 1.1249235766692642}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 606.021187171251, 'user_y': 1184.393634908513, 'user_direction': 4.477328637813999}, 'virtual': {'user_x': 2720.0168847924456, 'user_y': 10368.801104996946, 'user_direction': 1.1249235766692622}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 606.021187171251, 'user_y': 1184.393634908513, 'user_direction': 4.557973799104322}, 'virtual': {'user_x': 2723.4668485511193, 'user_y': 10376.018982113095, 'user_direction': 1.1249235766692622}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 605.044680785088, 'user_y': 1178.119971182859, 'user_direction': 4.557976338786862}, 'virtual': {'user_x': 2726.916812309793, 'user_y': 10383.236859229244, 'user_direction': 1.124923576669264}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 604.0681903320423, 'user_y': 1171.8463049772092, 'user_direction': 4.5579788784694015}, 'virtual': {'user_x': 2730.3667760684666, 'user_y': 10390.454736345393, 'user_direction': 1.124923576669266}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 603.0917158121202, 'user_y': 1165.5726362916039, 'user_direction': 4.557981418151941}, 'virtual': {'user_x': 2733.8167398271403, 'user_y': 10397.672613461542, 'user_direction': 1.1249235766692685}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 602.1152572253282, 'user_y': 1159.2989651260834, 'user_direction': 4.557983957834481}, 'virtual': {'user_x': 2737.266703585814, 'user_y': 10404.89049057769, 'user_direction': 1.124923576669271}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 601.1388145716724, 'user_y': 1153.0252914806883, 'user_direction': 4.557986497517021}, 'virtual': {'user_x': 2740.7166673444876, 'user_y': 10412.10836769384, 'user_direction': 1.1249235766692736}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 600.1623878511591, 'user_y': 1146.7516153554593, 'user_direction': 4.557989037199561}, 'virtual': {'user_x': 2744.1666311031613, 'user_y': 10419.32624480999, 'user_direction': 1.1249235766692764}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 599.1859770637948, 'user_y': 1140.4779367504366, 'user_direction': 4.557991576882101}, 'virtual': {'user_x': 2747.616594861835, 'user_y': 10426.544121926141, 'user_direction': 1.1249235766692747}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 598.2095822095856, 'user_y': 1134.2042556656606, 'user_direction': 4.5579941165646405}, 'virtual': {'user_x': 2751.0665586205087, 'user_y': 10433.76199904229, 'user_direction': 1.1249235766692727}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 597.2332032885379, 'user_y': 1127.930572101172, 'user_direction': 4.55799665624718}, 'virtual': {'user_x': 2754.5165223791823, 'user_y': 10440.97987615844, 'user_direction': 1.124923576669276}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 596.2568403006579, 'user_y': 1121.656886057011, 'user_direction': 4.55799919592972}, 'virtual': {'user_x': 2757.966486137856, 'user_y': 10448.19775327459, 'user_direction': 1.1249235766692738}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 595.280493245952, 'user_y': 1115.3831975332182, 'user_direction': 4.55800173561226}, 'virtual': {'user_x': 2761.4164498965297, 'user_y': 10455.41563039074, 'user_direction': 1.1249235766692778}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 594.3041621244265, 'user_y': 1109.109506529834, 'user_direction': 4.5580042752948}, 'virtual': {'user_x': 2764.8664136552034, 'user_y': 10462.633507506891, 'user_direction': 1.1249235766692753}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 593.3278469360877, 'user_y': 1102.8358130468991, 'user_direction': 4.55800681497734}, 'virtual': {'user_x': 2768.316377413877, 'user_y': 10469.85138462304, 'user_direction': 1.1249235766692722}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 592.3515476809417, 'user_y': 1096.5621170844538, 'user_direction': 4.558009354659879}, 'virtual': {'user_x': 2771.7663411725507, 'user_y': 10477.06926173919, 'user_direction': 1.1249235766692771}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 591.3752643589951, 'user_y': 1090.2884186425385, 'user_direction': 4.558011894342419}, 'virtual': {'user_x': 2775.2163049312244, 'user_y': 10484.28713885534, 'user_direction': 1.124923576669274}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 590.398996970254, 'user_y': 1084.0147177211938, 'user_direction': 4.558014434024959}, 'virtual': {'user_x': 2778.666268689898, 'user_y': 10491.50501597149, 'user_direction': 1.12492357666928}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 589.4227455147246, 'user_y': 1077.74101432046, 'user_direction': 4.558016973707499}, 'virtual': {'user_x': 2782.1162324485717, 'user_y': 10498.72289308764, 'user_direction': 1.1249235766692764}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
