{'type': 'start', 'physical': {'height': 2400, 'width': 2400, 'border': [{'x': 2400, 'y': 0}, {'x': 2400, 'y': 2400}, {'x': 0, 'y': 2400}, {'x': 0, 'y': 0}], 'obstacle_list': [[{'x': 1800, 'y': 1400}, {'x': 1800, 'y': 1800}, {'x': 1400, 'y': 1800}, {'x': 1400, 'y': 1400}], [{'x': 1800, 'y': 600}, {'x': 1800, 'y': 1000}, {'x': 1400, 'y': 1000}, {'x': 1400, 'y': 600}], [{'x': 1000, 'y': 600}, {'x': 1000, 'y': 1000}, {'x': 600, 'y': 1000}, {'x': 600, 'y': 600}], [{'x': 1000, 'y': 1400}, {'x': 1000, 'y': 1800}, {'x': 600, 'y': 1800}, {'x': 600, 'y': 1400}], [{'x': 400, 'y': 0}, {'x': 400, 'y': 400}, {'x': 0, 'y': 400}, {'x': 0, 'y': 0}], [{'x': 400, 'y': 2000}, {'x': 400, 'y': 2400}, {'x': 0, 'y': 2400}, {'x': 0, 'y': 2000}], [{'x': 2400, 'y': 2000}, {'x': 2400, 'y': 2400}, {'x': 2000, 'y': 2400}, {'x': 2000, 'y': 2000}], [{'x': 2400, 'y': 0}, {'x': 2400, 'y': 400}, {'x': 2000, 'y': 400}, {'x': 2000, 'y': 0}]]}, 'virtual': {'height': 2400, 'width': 2400, 'border': [{'x': 2400, 'y': 0}, {'x': 2400, 'y': 2400}, {'x': 0, 'y': 2400}, {'x': 0, 'y': 0}], 'obstacle_list': [[{'x': 1800, 'y': 1400}, {'x': 1800, 'y': 1800}, {'x': 1400, 'y': 1800}, {'x': 1400, 'y': 1400}], [{'x': 1800, 'y': 600}, {'x': 1800, 'y': 1000}, {'x': 1400, 'y': 1000}, {'x': 1400, 'y': 600}], [{'x': 1000, 'y': 600}, {'x': 1000, 'y': 1000}, {'x': 600, 'y': 1000}, {'x': 600, 'y': 600}], [{'x': 1000, 'y': 1400}, {'x': 1000, 'y': 1800}, {'x': 600, 'y': 1800}, {'x': 600, 'y': 1400}], [{'x': 400, 'y': 0}, {'x': 400, 'y': 400}, {'x': 0, 'y': 400}, {'x': 0, 'y': 0}], [{'x': 400, 'y': 2000}, {'x': 400, 'y': 2400}, {'x': 0, 'y': 2400}, {'x': 0, 'y': 2000}], [{'x': 2400, 'y': 2000}, {'x': 2400, 'y': 2400}, {'x': 2000, 'y': 2400}, {'x': 2000, 'y': 2000}], [{'x': 2400, 'y': 0}, {'x': 2400, 'y': 400}, {'x': 2000, 'y': 400}, {'x': 2000, 'y': 0}]]}}
{'type': 'running', 'physical': {'user_x': 552.9927191190188, 'user_y': 2049.2092474148662, 'user_direction': 0.25714019093009194}, 'virtual': {'user_x': 1555.699037770742, 'user_y': 1809.8984451989636, 'user_direction': 2.602835047770374}, 'user_v': 0, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 552.9927191190188, 'user_y': 2049.2092474148662, 'user_direction': 0.25714019093009194}, 'virtual': {'user_x': 1555.699037770742, 'user_y': 1809.8984451989636, 'user_direction': 2.602835047770374}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 552.9927191190188, 'user_y': 2049.2092474148662, 'user_direction': 0.25714019093009194}, 'virtual': {'user_x': 1555.699037770742, 'user_y': 1809.8984451989636, 'user_direction': 2.502835047770374}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 552.9927191190188, 'user_y': 2049.2092474148662, 'user_direction': 0.3377853522204145}, 'virtual': {'user_x': 1555.699037770742, 'user_y': 1809.8984451989636, 'user_direction': 2.602835047770374}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 552.9927191190188, 'user_y': 2049.2092474148662, 'user_direction': 0.4184305135107371}, 'virtual': {'user_x': 1548.8322635402749, 'user_y': 1814.0030050618225, 'user_direction': 2.602835047770374}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 558.7941588525241, 'user_y': 2051.7891152958455, 'user_direction': 0.4184330531932768}, 'virtual': {'user_x': 1541.9654893098077, 'user_y': 1818.1075649246814, 'user_direction': 2.602835047770374}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 564.5955920339653, 'user_y': 2054.3689979106316, 'user_direction': 0.41843559287581644}, 'virtual': {'user_x': 1535.0987150793405, 'user_y': 1822.2121247875402, 'user_direction': 2.602835047770374}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 570.397018663305, 'user_y': 2056.948895259208, 'user_direction': 0.4184381325583561}, 'virtual': {'user_x': 1528.2319408488734, 'user_y': 1826.316684650399, 'user_direction': 2.6028350477703746}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 576.1984387405056, 'user_y': 2059.5288073415577, 'user_direction': 0.41844067224089576}, 'virtual': {'user_x': 1521.3651666184062, 'user_y': 1830.421244513258, 'user_direction': 2.6028350477703746}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 581.9998522655299, 'user_y': 2062.1087341576645, 'user_direction': 0.4184432119234354}, 'virtual': {'user_x': 1514.498392387939, 'user_y': 1834.5258043761169, 'user_direction': 2.602835047770375}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 587.8012592383403, 'user_y': 2064.6886757075117, 'user_direction': 0.4184457516059751}, 'virtual': {'user_x': 1507.6316181574718, 'user_y': 1838.6303642389757, 'user_direction': 2.602835047770375}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 593.6026596588996, 'user_y': 2067.2686319910827, 'user_direction': 0.41844829128851474}, 'virtual': {'user_x': 1500.7648439270047, 'user_y': 1842.7349241018346, 'user_direction': 2.602835047770375}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 599.4040535271703, 'user_y': 2069.8486030083604, 'user_direction': 0.4184508309710544}, 'virtual': {'user_x': 1493.8980696965375, 'user_y': 1846.8394839646935, 'user_direction': 2.6028350477703754}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 605.2054408431148, 'user_y': 2072.4285887593287, 'user_direction': 0.41845337065359406}, 'virtual': {'user_x': 1487.0312954660703, 'user_y': 1850.9440438275524, 'user_direction': 2.602835047770376}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 611.006821606696, 'user_y': 2075.0085892439706, 'user_direction': 0.4184559103361337}, 'virtual': {'user_x': 1480.1645212356032, 'user_y': 1855.0486036904113, 'user_direction': 2.602835047770376}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 616.8081958178763, 'user_y': 2077.58860446227, 'user_direction': 0.4184584500186734}, 'virtual': {'user_x': 1473.297747005136, 'user_y': 1859.1531635532701, 'user_direction': 2.6028350477703763}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 622.6095634766182, 'user_y': 2080.1686344142095, 'user_direction': 0.41846098970121304}, 'virtual': {'user_x': 1466.4309727746688, 'user_y': 1863.257723416129, 'user_direction': 2.6028350477703768}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 628.4109245828844, 'user_y': 2082.7486790997727, 'user_direction': 0.4184635293837527}, 'virtual': {'user_x': 1459.5641985442016, 'user_y': 1867.362283278988, 'user_direction': 2.6028350477703777}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 634.2122791366374, 'user_y': 2085.3287385189433, 'user_direction': 0.41846606906629236}, 'virtual': {'user_x': 1452.6974243137345, 'user_y': 1871.4668431418468, 'user_direction': 2.6028350477703786}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 640.0136271378399, 'user_y': 2087.9088126717043, 'user_direction': 0.418468608748832}, 'virtual': {'user_x': 1445.8306500832673, 'user_y': 1875.5714030047056, 'user_direction': 2.60283504777038}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 645.8149685864544, 'user_y': 2090.4889015580393, 'user_direction': 0.4184711484313717}, 'virtual': {'user_x': 1438.9638758528001, 'user_y': 1879.6759628675645, 'user_direction': 2.602835047770382}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 651.6163034824434, 'user_y': 2093.0690051779316, 'user_direction': 0.41847368811391134}, 'virtual': {'user_x': 1432.097101622333, 'user_y': 1883.7805227304234, 'user_direction': 2.6028350477703857}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 657.4176318257697, 'user_y': 2095.6491235313647, 'user_direction': 0.418476227796451}, 'virtual': {'user_x': 1425.2303273918658, 'user_y': 1887.885082593282, 'user_direction': 2.6028350477703945}, 'user_v': 7.999999999999999, 'user_w': 0, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 663.2189536163958, 'user_y': 2098.229256618322, 'user_direction': 0.41847876747899065}, 'virtual': {'user_x': 1421.5380363265185, 'user_y': 1890.092120308542, 'user_direction': 2.6028350477703945}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 669.0202688542842, 'user_y': 2100.8094044387863, 'user_direction': 0.4184813071615303}, 'virtual': {'user_x': 1421.5380363265185, 'user_y': 1890.092120308542, 'user_direction': 2.5028350477703944}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
{'type': 'running', 'physical': {'user_x': 669.0202688542842, 'user_y': 2100.8094044387863, 'user_direction': 0.49912646845185293}, 'virtual': {'user_x': 1421.5380363265185, 'user_y': 1890.092120308542, 'user_direction': 2.4028350477703944}, 'user_v': 0, 'user_w': 0.1, 'delta_t': 0.02, 'need_reset': False}
